code,name,industry,area,pe,outstanding,totals,totalAssets,liquidAssets,fixedAssets,reserved,reservedPerShare,esp,bvps,pb,timeToMarket,undp,perundp,rev,profit,gpr,npr,holders
603199,九华旅游,旅游景点,安徽,19.44,1.11,1.11,125953.47,35968.07,66098.71,33329.37,3.01,0.725,9.83,1.91,20150326,57638.78,5.21,4.9,4.31,48.31,22.11,12342.0
603200,上海洗霸,环境保护,上海,25.64,0.25,0.75,84372.21,75706.56,1346.37,37609.55,5.01,0.8,9.59,2.82,20170601,26573.25,3.54,22.25,29.75,41.14,21.7,7929.0
603203,快克股份,专用机械,江苏,19.76,0.53,1.58,94319.36,78956.06,9028.15,37521.01,2.37,0.46,4.81,3.73,20161108,22869.8,1.44,25.19,21.57,55.63,34.9,9393.0
603208,江山欧派,家居用品,浙江,14.36,0.31,0.81,171270.84,104902.86,23248.57,51759.05,6.4,0.7140000000000001,12.41,1.65,20170210,35405.55,4.38,13.81,-2.91,33.97,12.01,6659.0
603214,爱婴室,百货,上海,39.05,0.25,1.0,136925.02,119605.86,6993.16,41563.98,4.16,0.72,8.31,4.11,20180330,30020.1,3.0,0.0,0.0,27.32,4.32,19012.0
603218,日月股份,工程机械,浙江,20.18,0.99,4.01,380504.0,280881.69,75389.11,86832.63,2.17,0.4970000000000001,7.2,1.86,20161228,150706.98,3.76,24.46,9.11,21.38,12.01,18243.0
603222,济民制药,化学制药,浙江,63.63,3.2,3.2,197064.84,50477.0,40389.78,19973.96,0.62,0.08900000000000001,2.52,4.49,20150217,25896.0,0.81,22.82,42.1,45.27,8.14,19061.0
603223,恒通股份,供气供热,山东,28.94,1.68,2.02,180266.06,91855.13,48760.73,52193.84,2.59,0.28,5.18,1.96,20150630,29946.43,1.49,45.2,36.51,4.28,1.34,12416.0
603225,新凤鸣,化纤,浙江,10.19,1.19,8.43,1494765.13,591371.94,682476.13,169605.11,2.01,0.963,8.56,2.29,20170418,451910.59,5.36,33.67,54.2,10.31,5.63,30184.0
603226,菲林格尔,家居用品,上海,20.26,0.29,1.16,101064.56,50900.94,27921.46,37235.32,3.2,0.37,6.45,2.32,20170615,28954.96,2.49,9.42,29.57,30.77,10.79,7835.0
603227,雪峰科技,化工原料,新疆,42.1,6.59,6.59,265678.0,123197.65,85334.96,32439.8,0.49,0.065,1.79,2.04,20150515,13811.98,0.21,69.34,47.84,18.52,3.01,42846.0
603228,景旺电子,元器件,深圳,25.04,0.81,4.08,522075.06,330742.69,132986.38,104656.93,2.57,0.959,8.49,5.66,20170106,189240.42,4.64,15.47,23.82,32.63,17.19,8110.0
603229,奥翔药业,化学制药,浙江,38.6,0.54,1.6,76626.81,51779.03,16282.2,22864.82,1.43,0.14800000000000002,3.61,3.17,20170509,17010.84,1.06,28.23,-3.45,44.04,20.44,13196.0
603232,格尔软件,软件服务,上海,124.69,0.51,0.85,65356.45,51452.03,6840.93,22588.39,2.65,0.132,6.57,3.33,20170421,22134.05,2.59,24.36,4.97,57.45,7.21,8075.0
603233,大参林,医药商业,广东,26.85,0.64,4.0,576904.81,377007.69,76163.8,97236.18,2.43,0.72,7.01,5.51,20170731,135025.25,3.38,16.61,15.92,41.67,7.05,8708.0
603238,诺邦股份,纺织,浙江,32.02,0.3,1.2,143025.47,66978.81,40939.65,32785.35,2.73,0.34600000000000003,6.74,2.19,20170222,32409.75,2.7,78.45,16.29,23.76,6.2,14627.0
603239,浙江仙通,汽车配件,浙江,19.96,0.91,2.71,114242.57,76928.38,23555.96,30109.5,1.11,0.42,3.59,3.12,20161230,34193.17,1.26,8.1,-6.41,40.21,21.25,11226.0
603258,电魂网络,互联网,浙江,30.88,1.17,2.43,188724.55,133343.66,25353.9,87267.05,3.59,0.22,6.64,1.98,20161026,40894.81,1.68,-13.83,-39.83,82.58,27.07,25272.0
603259,药明康德,化学制药,江苏,32.44,1.04,10.42,1621394.38,739745.63,312029.72,514439.44,4.94,1.31,9.59,8.26,20180508,372590.31,3.58,0.0,0.0,40.06,28.85,73534.0
603260,合盛硅业,化工原料,浙江,10.24,0.7,6.7,1535640.63,466121.59,742425.0,227361.05,3.39,3.353,11.0,4.16,20171030,435381.25,6.5,71.51,132.5,42.15,26.61,32325.0
603266,天龙股份,塑料,浙江,25.09,0.35,1.4,106262.17,76386.34,22247.89,29819.05,2.13,0.251,5.83,2.16,20170110,35036.34,2.5,9.91,-22.91,25.41,7.82,9022.0
603268,松发股份,陶瓷,广东,44.61,1.24,1.25,121743.85,46841.28,27066.27,21771.4,1.74,0.17,4.76,3.19,20150319,25241.42,2.02,20.56,4.29,38.85,7.98,8845.0
603269,海鸥股份,机械基件,江苏,55.89,0.37,0.91,130087.7,105624.0,13409.82,22623.13,2.47,0.122,6.86,1.99,20170517,26538.24,2.9,1.06,-17.73,31.21,4.49,11517.0
603277,银都股份,专用机械,浙江,15.11,1.56,4.01,193458.31,156319.13,25329.38,67890.9,1.69,0.29100000000000004,4.04,2.17,20170911,42980.6,1.07,3.51,0.83,43.81,16.98,28704.0
603278,大业股份,钢加工,山东,13.75,0.52,2.08,296649.03,193912.02,60946.03,68248.06,3.28,0.82,7.17,2.1,20171113,55244.33,2.66,32.49,58.48,16.8,9.53,21142.0
603283,赛腾股份,专用机械,江苏,26.11,0.4,1.63,130596.72,92017.65,13156.35,31204.55,1.92,0.47,4.35,3.72,20171225,22078.71,1.36,37.72,-9.29,48.4,11.72,14507.0
603286,日盈电子,汽车配件,江苏,48.68,0.46,0.88,56981.9,28403.55,21109.25,19227.05,2.18,0.145,4.83,2.92,20170627,12281.3,1.39,12.63,-24.25,30.68,7.97,11355.0
603288,海天味业,食品,广东,35.04,26.97,27.01,1508618.63,1064949.0,343765.88,129398.86,0.48,0.8320000000000001,4.34,13.44,20140211,638136.88,2.36,17.24,23.3,47.11,25.78,26223.0
603289,泰瑞机器,专用机械,浙江,22.91,0.66,2.67,130729.36,108692.51,16497.53,32061.63,1.2,0.27,3.49,2.31,20171031,31739.7,1.19,10.27,11.46,28.78,12.53,20892.0
603297,永新光学,电器仪表,浙江,32.28,0.21,0.84,115404.56,83365.86,13881.29,53777.45,6.4,1.48,11.91,4.0,20180910,32402.23,3.86,0.0,0.0,38.83,22.08,19157.0
603298,杭叉集团,专用机械,浙江,11.91,1.71,6.19,580999.63,420258.81,89340.72,95810.15,1.55,0.695,6.04,1.83,20161227,187396.63,3.03,25.02,15.56,20.45,6.65,28997.0
603299,井神股份,化工原料,江苏,15.57,2.79,5.59,459958.16,150290.98,254409.95,88246.36,1.58,0.166,3.88,1.34,20151231,64804.8,1.16,8.18,21.46,28.6,6.77,47452.0
603300,华铁科技,钢加工,浙江,21.38,4.05,4.85,606366.19,219943.88,140910.88,81889.43,1.69,0.18,3.27,1.44,20150529,43635.65,0.9,31.23,112.22,68.72,12.1,54643.0
603301,振德医疗,医疗保健,浙江,29.87,0.25,1.0,179352.34,111617.72,49194.53,69931.32,6.99,0.63,10.46,2.98,20180412,23389.03,2.34,0.0,0.0,28.41,7.83,20781.0
603303,得邦照明,家用电器,浙江,17.03,1.02,4.08,365535.19,292866.97,27233.24,92190.43,2.26,0.512,6.19,1.88,20170330,109027.88,2.67,-5.9,23.03,15.59,7.3,22336.0
603305,旭升股份,汽车配件,浙江,31.74,0.63,4.01,158801.75,71995.78,49843.12,38509.6,0.96,0.331,3.11,6.77,20170710,39117.18,0.98,40.52,20.24,39.65,26.96,14068.0
603306,华懋科技,汽车配件,福建,15.08,3.05,3.13,236695.45,171497.63,46573.53,101803.53,3.25,0.6,7.09,2.02,20140926,75480.17,2.41,14.78,19.56,41.34,29.23,12064.0
603308,应流股份,专用机械,安徽,32.56,4.0,4.34,712757.69,293755.88,314216.97,156856.63,3.62,0.131,6.57,1.3,20140122,74535.35,1.72,13.98,1.65,34.12,6.9,31702.0
603309,维力医疗,医疗保健,广东,33.2,2.0,2.0,110402.07,50058.6,29118.36,30776.59,1.54,0.211,4.52,2.07,20150302,35740.6,1.79,11.6,-19.39,32.83,8.45,18368.0
603311,金海环境,专用机械,浙江,24.22,2.1,2.1,95574.55,60664.05,16157.35,20809.56,0.99,0.232,3.47,3.24,20150518,28116.34,1.34,3.87,-3.49,32.97,16.4,20868.0
603313,梦百合,家居用品,江苏,30.91,0.82,2.4,282386.44,178510.38,54904.63,89032.56,3.71,0.46,6.82,2.78,20161013,43013.85,1.79,26.84,-23.84,30.1,5.25,19492.0
603315,福鞍股份,机械基件,辽宁,309.64,2.0,2.2,139891.02,87013.05,33022.48,59994.96,2.73,0.018000000000000002,4.48,2.46,20150424,13939.13,0.63,34.56,-60.94,17.92,2.42,15529.0
603316,诚邦股份,建筑施工,浙江,22.26,1.05,2.03,161040.31,136906.81,1455.0,33439.01,1.64,0.17,4.04,1.87,20170619,25699.1,1.26,11.09,2.93,23.84,9.25,12300.0
603318,派思股份,专用机械,辽宁,89.08,3.62,4.03,203267.88,112562.22,19947.22,52233.67,1.3,0.068,2.59,4.64,20150424,10145.8,0.25,18.5,5.57,31.03,9.31,16388.0
603319,湘油泵,汽车配件,湖南,15.87,0.57,0.81,134669.98,71189.88,41483.26,20237.7,2.5,0.908,9.05,2.12,20161130,39769.51,4.91,14.3,9.45,31.38,11.13,8870.0
603320,迪贝电气,机械基件,浙江,39.49,0.33,1.0,70659.36,51406.23,14101.88,21822.02,2.18,0.234,6.01,3.08,20170502,26287.5,2.63,-0.4,-23.37,14.92,7.22,13365.0
603321,梅轮电梯,运输设备,浙江,33.15,1.16,3.07,153655.3,116003.61,28021.25,34486.31,1.12,0.15,3.32,1.99,20170915,32716.55,1.07,-8.38,-27.48,26.13,9.06,26867.0
603322,超讯通信,通信设备,广东,455.75,0.45,1.12,191554.91,160887.95,6509.85,22177.57,1.98,0.03,4.32,5.08,20160728,13825.2,1.23,40.34,186.79,20.35,0.49,14543.0
603323,吴江银行,银行,江苏,8.99,6.07,14.48,10424715.0,0.0,71034.4,127772.5,0.88,0.349,6.02,1.04,20161129,112651.3,0.78,11.38,15.41,0.0,33.25,39401.0
603326,我乐家居,家居用品,江苏,23.24,0.64,2.26,116654.25,54813.76,35520.37,34818.98,1.54,0.29600000000000004,3.49,2.63,20170616,21180.53,0.94,26.03,65.3,37.01,8.97,9532.0
603328,依顿电子,元器件,广东,13.18,9.92,9.98,524967.81,421788.94,91427.68,101283.31,1.02,0.48,4.3,1.96,20140701,199099.52,2.0,-1.88,14.57,30.08,19.82,18603.0
603329,上海雅仕,仓储物流,上海,37.53,0.33,1.32,110924.3,95579.49,9775.82,35471.85,2.69,0.28600000000000003,5.5,3.91,20171229,22224.1,1.68,1.29,6.02,11.39,5.25,18812.0
603330,上海天洋,塑料,上海,35.86,0.32,0.78,92310.43,43587.78,17454.56,37267.2,4.78,0.48,7.97,2.41,20170213,15173.95,1.95,27.32,95.39,28.16,7.7,8166.0
603331,百达精工,专用机械,浙江,21.9,0.32,1.29,106052.8,63740.5,29680.35,31037.1,2.4,0.32,5.4,2.53,20170705,22214.72,1.72,15.93,12.4,27.4,10.03,11456.0
603333,明星电缆,电气设备,四川,37.1,5.1,5.2,210053.59,139865.45,50539.55,62678.38,1.21,0.099,2.76,1.78,20120507,25115.49,0.48,66.78,129.53,18.69,4.69,23529.0
603335,迪生力,汽车配件,广东,62.73,1.56,3.29,81702.36,60094.53,11108.85,11735.45,0.36,0.061,1.72,2.96,20170620,9306.44,0.28,2.04,-33.18,26.07,3.26,28355.0
603336,宏辉果蔬,农业综合,广东,39.61,0.69,1.73,81624.9,61001.88,11241.96,24923.85,1.44,0.193,4.53,3.38,20161124,34298.05,1.98,3.14,-4.02,16.13,9.77,34057.0
603337,杰克股份,纺织机械,浙江,18.97,0.81,3.06,398476.56,247033.3,78986.5,71676.9,2.34,1.212,7.86,3.9,20170119,128019.67,4.19,52.53,58.26,28.25,11.49,6840.0
603338,浙江鼎力,专用机械,浙江,29.12,2.27,2.48,315698.0,225113.67,21621.7,116817.47,4.72,0.8290000000000001,9.45,5.11,20150325,83166.9,3.36,42.12,37.29,38.63,26.14,7372.0
603339,四方科技,专用机械,江苏,16.34,0.58,2.11,197121.31,136139.0,39674.1,57857.86,2.75,0.69,7.6,1.94,20160519,81648.46,3.87,24.07,22.75,27.98,16.62,22486.0
603345,安井食品,食品,福建,24.97,1.23,2.16,342369.22,182823.56,121711.07,59512.8,2.75,0.659,8.22,4.0,20170222,90857.07,4.21,18.64,37.4,26.64,7.31,11075.0
603348,文灿股份,汽车配件,广东,39.0,0.55,2.2,299503.94,120167.61,118927.22,120983.82,5.5,0.33,8.98,2.37,20180426,52303.17,2.38,0.0,0.0,27.49,7.85,38591.0
603355,莱克电气,家用电器,江苏,23.84,4.01,4.01,518352.09,397002.84,79911.71,79498.07,1.98,0.8440000000000001,8.73,3.07,20150513,210524.63,5.25,5.88,23.37,24.28,7.94,13440.0
603356,华菱精工,机械基件,安徽,32.03,0.33,1.33,81541.92,59037.11,17289.9,31157.18,2.34,0.24,4.94,3.05,20180124,20133.36,1.51,44.81,-1.51,19.79,7.85,21281.0
603357,设计总院,建筑施工,安徽,12.1,1.59,3.25,300301.75,273017.38,10823.71,88070.88,2.71,1.073,6.36,2.72,20170801,79964.46,2.46,43.87,102.02,49.41,29.64,35095.0
603358,华达科技,汽车配件,江苏,11.39,1.38,3.14,399670.81,269065.03,103508.59,146243.81,4.66,0.457,8.19,1.27,20170125,80045.57,2.55,34.55,8.33,17.64,7.58,18745.0
603359,东珠生态,建筑施工,江苏,13.66,1.53,3.19,434605.41,350289.66,2133.15,106039.05,3.33,0.565,7.74,1.99,20170901,98862.8,3.1,60.43,77.61,28.17,21.29,24391.0
603360,百傲化学,化工原料,辽宁,16.87,0.78,1.87,84969.25,47301.23,20694.89,32298.44,1.73,0.338,4.02,2.84,20170206,24543.93,1.31,31.96,15.53,42.48,25.03,11111.0
603363,傲农生物,饲料,福建,113.63,1.66,4.26,314833.63,133659.3,89100.93,22155.01,0.52,0.04,1.89,4.77,20170926,17682.92,0.42,20.9,-73.76,13.81,0.62,26568.0
603365,水星家纺,纺织,上海,13.76,0.67,2.67,246950.7,192863.8,32443.1,89942.9,3.37,0.6779999999999999,7.81,1.59,20171120,82429.32,3.09,13.62,15.22,34.91,10.02,17636.0
603366,日出东方,家用电器,江苏,0.0,8.0,8.0,610587.81,204765.19,121232.11,180837.0,2.26,-0.02,4.41,0.76,20120521,72269.45,0.9,19.07,-120.53,36.45,-1.12,42598.0
603367,辰欣药业,化学制药,山东,14.08,2.88,4.53,511810.81,346545.16,108522.97,188167.36,4.15,0.8290000000000001,8.88,1.75,20170929,151891.17,3.35,42.12,84.05,58.22,13.46,33776.0
603368,柳药股份,医药商业,广西,13.69,2.05,2.59,848814.0,764671.5,54768.63,207257.13,8.0,0.987,13.99,1.93,20141204,116607.72,4.5,24.16,33.25,10.23,4.63,18431.0
603369,今世缘,白酒,江苏,9.81,12.55,12.55,721661.69,469558.44,75213.05,71709.18,0.57,0.6829999999999999,4.62,2.9,20140703,342656.97,2.73,30.81,31.56,71.96,36.25,27407.0
603377,东方时尚,汽车服务,北京,28.96,1.65,5.88,396026.72,88675.84,53703.08,56154.18,0.96,0.325,3.02,4.16,20160205,45306.65,0.77,-13.78,-9.63,49.48,23.68,8101.0
603378,亚士创能,染料涂料,上海,29.35,0.69,1.95,245101.63,167116.47,28037.98,57839.98,2.97,0.266,6.7,1.55,20170928,52133.67,2.68,19.15,-33.2,28.6,4.49,18168.0
603380,易德龙,元器件,江苏,21.64,0.48,1.6,95048.57,74110.86,19038.57,36692.18,2.29,0.32299999999999995,4.46,3.14,20170622,16319.11,1.02,8.91,34.48,26.41,11.77,14616.0
603383,顶点软件,软件服务,福建,41.43,0.58,1.2,111434.05,100142.53,5292.96,43460.43,3.62,0.31,7.76,3.22,20170522,37410.26,3.11,20.35,38.13,76.02,33.17,12635.0
603385,惠达卫浴,家居用品,河北,11.24,2.64,3.69,434171.81,234603.97,101590.21,91977.96,2.49,0.542,8.42,0.96,20170405,169236.77,4.58,4.55,12.62,28.07,9.27,25488.0
603386,广东骏亚,元器件,广东,47.48,0.57,2.02,128732.4,66326.06,42003.7,24305.42,1.2,0.2,3.1,6.13,20170912,16772.59,0.83,21.6,44.64,19.46,7.49,31746.0
603387,基蛋生物,生物制药,江苏,21.99,0.92,1.86,144582.56,118463.42,13453.88,67633.63,3.64,0.969,6.84,4.15,20170717,39042.48,2.1,37.38,30.62,80.68,39.73,15016.0
603388,元成股份,建筑施工,浙江,20.28,0.85,2.06,208947.38,168469.7,4316.81,32076.65,1.55,0.24,3.88,2.54,20170324,29833.46,1.44,55.36,64.41,27.05,10.93,11268.0
603389,亚振家居,家居用品,江苏,0.0,0.63,2.19,99098.28,56442.01,12240.35,37824.03,1.73,-0.096,3.86,2.06,20161215,22151.51,1.01,-22.23,-149.97,57.82,-7.16,18927.0
603393,新天然气,供气供热,新疆,28.61,0.96,1.6,369463.91,297816.81,60541.75,117074.22,7.32,0.64,11.79,3.11,20160912,40784.65,2.55,16.64,-7.27,31.22,19.2,23206.0
603396,金辰股份,专用机械,辽宁,20.46,0.32,0.76,166431.23,142606.11,15622.67,45521.01,6.02,0.598,11.23,2.18,20171018,28584.34,3.78,22.87,26.55,37.34,12.64,10936.0
603398,邦宝益智,文教休闲,广东,75.79,0.53,2.13,70712.74,18208.35,23397.71,22103.15,1.04,0.07,2.94,3.75,20151209,16943.39,0.8,2.85,-46.05,31.34,10.35,20478.0
603399,吉翔股份,小金属,辽宁,12.31,5.08,5.47,418734.38,298781.34,35761.46,177752.31,3.25,0.421,4.45,2.33,20120824,41034.4,0.75,92.35,278.04,9.17,11.51,12954.0
603416,信捷电气,电气设备,江苏,19.14,0.35,1.41,122270.65,97782.18,8497.28,36960.89,2.63,0.748,7.23,2.64,20161221,45817.21,3.26,28.53,7.26,40.1,24.13,8629.0
603421,鼎信通讯,通信设备,山东,30.99,0.46,4.43,330071.53,208264.25,19143.92,67023.67,1.51,0.237,4.86,3.02,20161011,100461.1,2.27,24.27,-10.21,49.34,16.35,19356.0
603429,集友股份,广告包装,安徽,48.69,0.98,1.9,85023.93,31961.25,27332.65,14910.45,0.78,0.397,3.05,8.45,20170124,23094.82,1.21,79.16,6.89,48.29,26.18,3434.0
603444,吉比特,互联网,福建,10.87,0.41,0.72,363221.78,243639.45,3025.11,106672.57,14.84,7.09,37.32,2.74,20170104,156276.31,21.74,8.9,14.3,91.46,43.7,19265.0
603456,九洲药业,化学制药,浙江,37.64,8.01,8.06,318960.72,139146.06,140026.36,94104.93,1.17,0.118,3.34,1.77,20141010,83292.4,1.03,2.81,-16.83,30.99,7.47,24473.0
603458,勘设股份,建筑施工,贵州,11.91,0.85,1.24,359704.44,297909.78,30703.72,81255.53,6.54,1.765,16.74,1.67,20170809,103744.65,8.36,10.54,-13.96,35.4,15.33,16387.0
603466,风语筑,文教休闲,上海,15.71,0.88,2.92,295886.63,263983.47,21359.14,77439.06,2.65,0.44,4.5,3.07,20171020,27043.85,0.93,11.29,41.22,31.49,14.89,19343.0
603477,振静股份,纺织,四川,38.05,0.6,2.4,131143.92,91817.02,13877.95,37367.53,1.56,0.117,3.34,2.66,20171218,17160.73,0.72,2.8,6.15,17.9,8.9,35139.0
603486,科沃斯,家用电器,江苏,40.74,0.4,4.0,418934.28,342685.5,40749.01,109384.22,2.73,0.76,5.73,6.82,20180528,74746.52,1.87,0.0,0.0,36.97,7.66,33237.0
603488,展鹏科技,电气设备,江苏,22.44,0.96,2.09,90303.71,74821.71,12190.45,33729.39,1.61,0.238,3.88,1.83,20170516,22472.18,1.08,9.14,-4.01,34.63,22.14,12844.0
603496,恒为科技,电脑设备,上海,28.05,0.76,1.42,85367.43,70464.68,8375.85,35653.96,2.51,0.324,4.8,3.79,20170607,19892.57,1.4,52.94,35.91,53.62,21.08,10027.0
603499,翔港科技,广告包装,上海,36.44,0.25,1.01,70270.46,37346.92,24277.18,30530.33,3.01,0.376,5.2,3.51,20171016,12100.8,1.19,12.49,4.55,22.64,14.04,12427.0
603500,祥和实业,运输设备,浙江,30.03,0.5,1.76,85608.17,68227.45,11525.0,45049.93,2.55,0.17,4.48,2.28,20170904,14427.72,0.82,3.5,-17.99,40.32,22.38,18218.0
603501,韦尔股份,半导体,上海,39.45,1.37,4.56,396798.53,297437.78,20107.07,109210.05,2.4,0.54,3.53,8.03,20170504,72792.38,1.6,92.4,145.05,26.58,7.9,17716.0
603505,金石资源,矿物制品,浙江,34.35,1.12,2.4,145857.73,34774.73,59261.13,17569.73,0.73,0.29600000000000004,3.23,4.2,20170503,33528.55,1.4,53.91,44.66,50.25,19.28,21393.0
603506,南都物业,房产服务,浙江,24.57,0.26,1.03,122165.38,98016.63,3400.73,34350.67,3.33,0.43,5.71,3.54,20180201,12666.07,1.23,24.92,18.91,24.11,9.05,8658.0
603507,振江股份,钢加工,江苏,26.08,0.31,1.28,222805.2,142695.63,37244.48,98325.13,7.68,0.49,10.94,1.52,20171106,30764.64,2.4,-12.66,-41.87,25.13,9.14,17187.0
603508,思维列控,软件服务,河南,26.65,0.65,1.6,281868.19,129388.07,17533.95,134551.81,8.41,0.8440000000000001,16.44,1.82,20151224,102915.06,6.43,24.7,33.92,58.61,34.09,23446.0
603515,欧普照明,电气设备,上海,24.51,1.27,7.56,682357.44,517636.06,107194.22,94410.52,1.25,0.76,5.28,4.67,20160819,209898.95,2.78,15.83,37.11,36.96,10.21,11640.0
603516,淳中科技,通信设备,北京,32.47,0.33,1.31,74660.88,63219.96,7467.02,46336.68,3.54,0.35,5.46,4.03,20180202,10380.71,0.79,6.95,-5.86,74.87,32.73,16606.0
603517,绝味食品,食品,湖南,22.85,1.64,4.1,338945.5,152422.19,87327.27,76670.93,1.87,0.769,6.56,5.35,20170317,142894.27,3.49,12.62,32.55,35.48,15.11,10086.0
603518,维格娜丝,服饰,江苏,12.91,1.49,1.81,647841.63,207072.42,9899.07,128444.76,7.11,0.8,12.62,1.03,20141203,79651.15,4.41,30.58,141.37,69.44,6.79,11290.0
603519,立霸股份,家用电器,江苏,19.08,2.22,2.22,76771.13,64863.6,9662.19,8951.82,0.4,0.181,2.98,2.32,20150319,30236.02,1.36,0.03,1.08,14.79,7.03,8355.0
603520,司太立,化学制药,浙江,18.62,0.65,1.2,215361.97,79685.42,74767.63,45597.76,3.8,0.7,7.35,2.39,20160309,25183.07,2.1,14.97,20.83,41.44,13.37,14185.0
603527,众源新材,铜,安徽,20.99,1.08,1.74,115304.96,97704.5,11011.1,36774.87,2.11,0.248,4.7,2.21,20170907,22503.82,1.29,15.11,14.92,6.25,2.72,19286.0
603528,多伦科技,软件服务,江苏,25.61,1.88,6.27,205101.52,170276.47,15292.42,19296.32,0.31,0.171,2.3,2.54,20160503,53025.5,0.85,7.96,27.6,61.37,25.73,35173.0
603533,掌阅科技,互联网,北京,48.45,1.08,4.01,156855.88,135335.3,3359.65,37037.3,0.92,0.28600000000000003,2.72,6.81,20170921,29791.9,0.74,15.39,17.91,29.58,8.09,22000.0
603535,嘉诚国际,仓储物流,广东,20.06,0.66,1.5,181259.2,115379.11,34828.0,63360.6,4.21,0.679,9.66,1.88,20170808,59176.31,3.93,10.06,24.51,23.67,13.14,16343.0
603536,惠发股份,食品,山东,49.44,0.6,1.68,103859.22,41380.48,44087.87,17823.38,1.06,0.12,3.78,2.1,20170613,26867.08,1.6,11.83,-32.66,24.32,3.11,10831.0
603538,美诺华,化学制药,浙江,27.67,0.89,1.49,218091.67,104429.81,39402.57,51695.03,3.47,0.49,7.76,2.05,20170407,52061.18,3.49,30.09,80.91,29.63,11.53,12671.0
603555,贵人鸟,服饰,福建,51.78,6.29,6.29,737545.06,385584.84,79077.75,91937.38,1.46,0.055,3.51,1.61,20140124,43803.18,0.7,-2.67,-73.51,32.66,2.24,18520.0
603556,海兴电力,电器仪表,浙江,18.18,1.68,4.95,632522.44,499239.94,37867.87,251619.72,5.08,0.39,9.67,1.24,20161110,170912.77,3.45,-12.23,-40.13,41.21,13.8,27345.0
603557,起步股份,服饰,浙江,18.9,2.19,4.7,207740.88,154771.52,39551.48,53821.25,1.15,0.314,3.23,2.45,20170818,48403.75,1.03,3.74,5.13,36.53,15.85,22847.0
603558,健盛集团,纺织,浙江,14.45,3.0,4.16,350004.25,117290.26,109039.45,191067.09,4.59,0.417,6.98,1.15,20150127,53254.53,1.28,50.39,63.66,28.26,15.18,12092.0
603559,中通国脉,通信设备,吉林,148.81,0.79,1.39,146207.59,97768.4,8883.65,39819.35,2.87,0.115,5.58,4.11,20161202,18407.52,1.33,16.73,7.3,19.56,4.5,38805.0
603566,普莱柯,生物制药,河南,24.18,3.21,3.24,185745.77,96422.8,32988.65,48116.01,1.49,0.368,5.02,2.36,20150518,74708.56,2.31,13.08,28.85,67.97,27.63,9596.0
603567,珍宝岛,中成药,黑龙江,19.99,8.49,8.49,744384.75,501736.44,125515.61,122516.02,1.44,0.439,5.75,2.03,20150424,251434.7,2.96,2.79,5.08,73.46,18.85,26172.0
603568,伟明环保,环境保护,浙江,19.21,6.83,6.88,483953.91,130011.36,10189.76,28816.35,0.42,0.85,3.99,5.38,20150528,169971.13,2.47,62.0,52.67,60.99,49.34,18891.0
603569,长久物流,仓储物流,北京,25.12,0.8,5.6,559481.13,349741.06,131737.59,38715.23,0.69,0.336,4.01,2.81,20160810,111142.0,1.98,11.32,-19.04,10.22,5.01,17429.0
603577,汇金通,钢加工,山东,43.07,0.78,1.75,188950.06,148619.86,24147.6,45346.9,2.59,0.14800000000000002,5.02,1.69,20161222,22437.45,1.28,13.68,-28.67,18.25,4.05,16230.0
603578,三星新材,玻璃,浙江,21.78,0.32,0.88,57836.07,42124.28,8334.76,26175.89,2.97,0.407,5.85,3.03,20170306,14212.22,1.62,19.93,21.43,28.94,18.38,13815.0
603579,荣泰健康,医疗保健,上海,16.73,0.51,1.4,230829.45,173496.67,37489.62,73594.3,5.26,1.3130000000000002,10.25,2.86,20170111,51101.7,3.65,37.62,18.57,33.34,10.46,5493.0
603580,艾艾精工,化工原料,上海,40.72,0.3,0.93,42842.53,32710.44,8152.52,11315.75,1.21,0.18600000000000005,4.03,3.76,20170525,15359.47,1.65,20.6,26.75,47.83,19.63,6326.0
603583,捷昌驱动,电气设备,浙江,24.17,0.3,1.21,179666.47,139584.95,23175.71,92867.07,7.69,1.76,12.32,3.46,20180921,38691.78,3.2,0.0,0.0,42.48,21.68,29426.0
603585,苏利股份,化工原料,江苏,11.92,0.54,1.8,229440.91,171843.19,35628.25,69029.06,3.83,1.265,9.3,2.16,20161214,71189.65,3.95,13.01,36.78,40.7,18.93,11861.0
603586,金麒麟,汽车配件,山东,26.46,1.0,2.16,280023.16,188923.06,64525.23,132151.75,6.13,0.37,9.83,1.31,20170406,59334.78,2.75,-7.16,-45.62,23.51,7.57,23048.0
603587,地素时尚,服饰,上海,13.26,0.61,4.01,338823.5,283820.53,38640.76,158897.63,3.96,1.25,7.39,2.68,20180622,78495.27,1.96,0.0,0.0,74.47,30.58,36936.0
603588,高能环境,环境保护,北京,16.93,6.54,6.61,814570.13,358742.81,56213.73,59592.76,0.9,0.365,3.7,2.23,20141229,116688.27,1.77,47.1,86.49,30.31,10.8,27320.0
603589,口子窖,白酒,安徽,14.0,6.0,6.0,764612.19,535849.56,118913.4,97688.22,1.63,1.222,8.95,3.82,20150629,343157.28,5.72,23.67,39.45,74.39,33.96,10751.0
603590,康辰药业,化学制药,北京,27.1,0.4,1.6,186939.91,84400.88,31684.64,13039.63,0.81,0.628,12.19,2.79,20180827,114098.4,7.13,0.0,0.0,94.9,20.61,40858.0
